GO_ID	GO_NAME	ANNOTATION_EXTENSION
GO:0016567	protein ubiquitination	has_direct_input(UniProtKB:Q16665)
GO:0051290	protein heterotetramerization	has_direct_input(UniProtKB:Q16695)
GO:0061631	ubiquitin conjugating enzyme activity	has_direct_input(UniProtKB:Q18235
GO:0042030	ATPase inhibitor activity	has_direct_input(UniProtKB:Q18688)
GO:0004860	protein kinase inhibitor activity	has_direct_input(UniProtKB:Q19192)
GO:0006468	protein phosphorylation	has_direct_input(UniProtKB:Q1ZXE2)
GO:0035372	protein localization to microtubule	has_direct_input(UniProtKB:Q1ZXQ8)
GO:0005089	Rho guanyl-nucleotide exchange factor activity	has_direct_input(UniProtKB:Q22038)
GO:0004674	protein serine/threonine kinase activity	has_direct_input(UniProtKB:Q23359)
GO:0061630	ubiquitin protein ligase activity	has_direct_input(UniProtKB:Q27874)
GO:0006468	protein phosphorylation	has_direct_input(UniProtKB:Q2PQA9
GO:0006470	protein dephosphorylation	has_direct_input(UniProtKB:Q2PQA9
GO:0033192	calmodulin-dependent protein phosphatase activity	has_direct_input(UniProtKB:Q2PQA9
GO:0000977	RNA polymerase II regulatory region sequence-specific DNA binding	has_direct_input(UniProtKB:Q2V4U7)
GO:0016274	protein-arginine N-methyltransferase activity	has_direct_input(UniProtKB:Q304E5)
GO:0004197	cysteine-type endopeptidase activity	has_direct_input(UniProtKB:Q3TC93)
GO:0004197	cysteine-type endopeptidase activity	has_direct_input(UniProtKB:Q3TC93)
GO:0010628	positive regulation of gene expression	has_direct_input(UniProtKB:Q4KUS2
GO:0034504	protein localization to nucleus	has_direct_input(UniProtKB:Q53GL7)
GO:0039656	modulation by virus of host gene expression	has_direct_input(UniProtKB:Q53GL7)
GO:0000979	RNA polymerase II core promoter sequence-specific DNA binding	has_direct_input(UniProtKB:Q53H47)
GO:0010467	gene expression	has_direct_input(UniProtKB:Q54KF7)
GO:0034394	protein localization to cell surface	has_direct_input(UniProtKB:Q54KF7)
GO:0050821	protein stabilization	has_direct_input(UniProtKB:Q54KF7)
GO:0046982	protein heterodimerization activity	has_direct_input(UniProtKB:Q54V07
GO:0008104	protein localization	has_direct_input(UniProtKB:Q54X65)
GO:0016567	protein ubiquitination	has_direct_input(UniProtKB:Q55CL6)
GO:0016925	protein sumoylation	has_direct_input(UniProtKB:Q55CL6)
GO:0072657	protein localization to membrane	has_direct_input(UniProtKB:Q55GK8)
GO:0050821	protein stabilization	has_direct_input(UniProtKB:Q55GK8)
GO:0070208	protein heterotrimerization	has_direct_input(UniProtKB:Q5DW34)
GO:1990272	anti-Mullerian hormone receptor activity	has_direct_input(UniProtKB:Q5EC55)
GO:0004674	protein serine/threonine kinase activity	has_direct_input(UniProtKB:Q5S006)
GO:0018105	peptidyl-serine phosphorylation	has_direct_input(UniProtKB:Q5S006)
GO:0018105	peptidyl-serine phosphorylation	has_direct_input(UniProtKB:Q5S007)
GO:0004674	protein serine/threonine kinase activity	has_direct_input(UniProtKB:Q5S007)
GO:0097016	L27 domain binding	has_direct_input(UniProtKB:Q5T2T1
GO:0031625	ubiquitin protein ligase binding	has_direct_input(UniProtKB:Q5U430)
GO:0005096	GTPase activator activity	has_direct_input(UniProtKB:Q5VZM2)
GO:0004672	protein kinase activity	has_direct_input(UniProtKB:Q60795
GO:0046982	protein heterodimerization activity	has_direct_input(UniProtKB:Q60795)
GO:0004672	protein kinase activity	has_direct_input(UniProtKB:Q60838
GO:0008233	peptidase activity	has_direct_input(UniProtKB:Q60855)
GO:0050731	positive regulation of peptidyl-tyrosine phosphorylation	has_direct_input(UniProtKB:Q61526)
GO:0051220	cytoplasmic sequestering of protein	has_direct_input(UniProtKB:Q61602)
GO:0051220	cytoplasmic sequestering of protein	has_direct_input(UniProtKB:Q61602)
GO:0004197	cysteine-type endopeptidase activity	has_direct_input(UniProtKB:Q61937)
GO:0035372	protein localization to microtubule	has_direct_input(UniProtKB:Q62108)
GO:0004222	metalloendopeptidase activity	has_direct_input(UniProtKB:Q62507)
GO:0006508	proteolysis	has_direct_input(UniProtKB:Q62507)
GO:0072659	protein localization to plasma membrane	has_direct_input(UniProtKB:Q684P5)
GO:0051865	protein autoubiquitination	has_direct_input(UniProtKB:Q69ZR2
GO:0070534	protein K63-linked ubiquitination	has_direct_input(UniProtKB:Q69ZR2
GO:0004674	protein serine/threonine kinase activity	has_direct_input(UniProtKB:Q6JBY9)
GO:0061630	ubiquitin protein ligase activity	has_direct_input(UniProtKB:Q6NUN9)
GO:0004621	glycosylphosphatidylinositol phospholipase D activity	has_direct_input(UniProtKB:Q6P6V0)
GO:0004197	cysteine-type endopeptidase activity	has_direct_input(UniProtKB:Q6PEB6)
GO:0004197	cysteine-type endopeptidase activity	has_direct_input(UniProtKB:Q6PEB6)
GO:0004197	cysteine-type endopeptidase activity	has_direct_input(UniProtKB:Q6PGL7)
GO:0004197	cysteine-type endopeptidase activity	has_direct_input(UniProtKB:Q6PGL7)
GO:0031625	ubiquitin protein ligase binding	has_direct_input(UniProtKB:Q6WKZ8)
GO:0004197	cysteine-type endopeptidase activity	has_direct_input(UniProtKB:Q6ZQ58)
GO:0004197	cysteine-type endopeptidase activity	has_direct_input(UniProtKB:Q6ZQ58)
GO:0071108	protein K48-linked deubiquitination	has_direct_input(UniProtKB:Q6ZQ89
GO:1990380	Lys48-specific deubiquitinase activity	has_direct_input(UniProtKB:Q6ZQ89)
GO:0036010	protein localization to endosome	has_direct_input(UniProtKB:Q6ZVM7)
GO:0008233	peptidase activity	has_direct_input(UniProtKB:Q6ZVN8)
GO:0016485	protein processing	has_direct_input(UniProtKB:Q6ZVN8)
GO:0004694	eukaryotic translation initiation factor 2alpha kinase activity	has_direct_input(UniProtKB:Q6ZWX6
GO:0018105	peptidyl-serine phosphorylation	has_direct_input(UniProtKB:Q6ZWX6
GO:0008233	peptidase activity	has_direct_input(UniProtKB:Q71U36)
GO:0004672	protein kinase activity	has_direct_input(UniProtKB:Q76N32)
GO:0010457	centriole-centriole cohesion	has_direct_input(UniProtKB:Q76N32)
GO:0006468	protein phosphorylation	has_direct_input(UniProtKB:Q76N32)
GO:0030674	protein binding, bridging	has_direct_input(UniProtKB:Q76N32)
GO:0005096	GTPase activator activity	has_direct_input(UniProtKB:Q7L523)
GO:0048365	Rac GTPase binding	has_direct_input(UniProtKB:Q7L576
GO:0016601	Rac protein signal transduction	has_direct_input(UniProtKB:Q7L576
GO:0032403	protein complex binding	has_direct_input(UniProtKB:Q7L576
GO:0016601	Rac protein signal transduction	has_direct_input(UniProtKB:Q7L576
GO:0032403	protein complex binding	has_direct_input(UniProtKB:Q7L576
GO:0016601	Rac protein signal transduction	has_direct_input(UniProtKB:Q7L576
GO:0016601	Rac protein signal transduction	has_direct_input(UniProtKB:Q7L576
GO:0032403	protein complex binding	has_direct_input(UniProtKB:Q7L576
GO:0048365	Rac GTPase binding	has_direct_input(UniProtKB:Q7L576
GO:0032403	protein complex binding	has_direct_input(UniProtKB:Q7L576
GO:0048365	Rac GTPase binding	has_direct_input(UniProtKB:Q7L576
GO:0032403	protein complex binding	has_direct_input(UniProtKB:Q7L576
GO:0032403	protein complex binding	has_direct_input(UniProtKB:Q7L576
GO:0048365	Rac GTPase binding	has_direct_input(UniProtKB:Q7L576
GO:0019869	chloride channel inhibitor activity	has_direct_input(UniProtKB:Q7LBE3)
GO:0042803	protein homodimerization activity	has_direct_input(UniProtKB:Q7TPR4)
GO:0004197	cysteine-type endopeptidase activity	has_direct_input(UniProtKB:Q7TPV4)
GO:0002091	negative regulation of receptor internalization	has_direct_input(UniProtKB:Q80W65
GO:0002091	negative regulation of receptor internalization	has_direct_input(UniProtKB:Q80W65
GO:1900121	negative regulation of receptor binding	has_direct_input(UniProtKB:Q80W65
GO:1900121	negative regulation of receptor binding	has_direct_input(UniProtKB:Q80W65
GO:2000273	positive regulation of receptor activity	has_direct_input(UniProtKB:Q80W65
GO:2000273	positive regulation of receptor activity	has_direct_input(UniProtKB:Q80W65
GO:0032804	negative regulation of low-density lipoprotein particle receptor catabolic process	has_direct_input(UniProtKB:Q80W65
GO:0032804	negative regulation of low-density lipoprotein particle receptor catabolic process	has_direct_input(UniProtKB:Q80W65
GO:0004197	cysteine-type endopeptidase activity	has_direct_input(UniProtKB:Q80XU3)
GO:0034613	cellular protein localization	has_direct_input(UniProtKB:Q80Z38)
GO:0061635	regulation of protein complex stability	has_direct_input(UniProtKB:Q86VN1
GO:0000209	protein polyubiquitination	has_direct_input(UniProtKB:Q86WG3)
GO:0061630	ubiquitin protein ligase activity	has_direct_input(UniProtKB:Q86WG3)
GO:0008233	peptidase activity	has_direct_input(UniProtKB:Q86XE2)
GO:0006468	protein phosphorylation	has_direct_input(UniProtKB:Q86Y91
GO:0043547	positive regulation of GTPase activity	has_direct_input(UniProtKB:Q86YS6
GO:0005096	GTPase activator activity	has_direct_input(UniProtKB:Q86YS6)
GO:0033126	obsolete positive regulation of GTP catabolic process	has_direct_input(UniProtKB:Q86YS6)
GO:0005096	GTPase activator activity	has_direct_input(UniProtKB:Q86YS6)
GO:0043547	positive regulation of GTPase activity	has_direct_input(UniProtKB:Q86YS6)
GO:0003810	protein-glutamine gamma-glutamyltransferase activity	has_direct_input(UniProtKB:Q86YZ3)
GO:0016925	protein sumoylation	has_direct_input(UniProtKB:Q8AWA0
GO:0006468	protein phosphorylation	has_direct_input(UniProtKB:Q8BJW6)
GO:0004197	cysteine-type endopeptidase activity	has_direct_input(UniProtKB:Q8BTI8)
GO:0004197	cysteine-type endopeptidase activity	has_direct_input(UniProtKB:Q8BTI8)
GO:0004197	cysteine-type endopeptidase activity	has_direct_input(UniProtKB:Q8BVE3)
GO:0004197	cysteine-type endopeptidase activity	has_direct_input(UniProtKB:Q8BVE3)
GO:0004197	cysteine-type endopeptidase activity	has_direct_input(UniProtKB:Q8C3Q9)
GO:2001244	positive regulation of intrinsic apoptotic signaling pathway	has_direct_input(UniProtKB:Q8IUQ4)
GO:0043539	protein serine/threonine kinase activator activity	has_direct_input(UniProtKB:Q8IWU2)
GO:0034067	protein localization to Golgi apparatus	has_direct_input(UniProtKB:Q8IY31)
GO:0071539	protein localization to centrosome	has_direct_input(UniProtKB:Q8IYE1)
GO:0032091	negative regulation of protein binding	has_direct_input(UniProtKB:Q8IYI6
GO:0032403	protein complex binding	has_direct_input(UniProtKB:Q8IZP0
GO:0097500	receptor localization to nonmotile primary cilium	has_direct_input(UniProtKB:Q8JZL2)
GO:0004672	protein kinase activity	has_direct_input(UniProtKB:Q8JZX9)
GO:0018105	peptidyl-serine phosphorylation	has_direct_input(UniProtKB:Q8K3K8)
GO:0004674	protein serine/threonine kinase activity	has_direct_input(UniProtKB:Q8K3K8)
GO:2000778	positive regulation of interleukin-6 secretion	has_direct_input(UniProtKB:Q8K4C2)
GO:0004721	phosphoprotein phosphatase activity	has_direct_input(UniProtKB:Q8MQ04)
GO:0008233	peptidase activity	has_direct_input(UniProtKB:Q8N163)
GO:0018108	peptidyl-tyrosine phosphorylation	has_direct_input(UniProtKB:Q8N423)
GO:0035970	peptidyl-threonine dephosphorylation	has_direct_input(UniProtKB:Q8N5S9)
GO:0032403	protein complex binding	has_direct_input(UniProtKB:Q8NB16
GO:0032403	protein complex binding	has_direct_input(UniProtKB:Q8NB16
GO:0032403	protein complex binding	has_direct_input(UniProtKB:Q8NB16
GO:0004672	protein kinase activity	has_direct_input(UniProtKB:Q8NB16
GO:0004672	protein kinase activity	has_direct_input(UniProtKB:Q8NB16
GO:1900121	negative regulation of receptor binding	has_direct_input(UniProtKB:Q8NBP7
GO:0002091	negative regulation of receptor internalization	has_direct_input(UniProtKB:Q8NBP7
GO:2000273	positive regulation of receptor activity	has_direct_input(UniProtKB:Q8NBP7
GO:0032804	negative regulation of low-density lipoprotein particle receptor catabolic process	has_direct_input(UniProtKB:Q8NBP7
GO:0018108	peptidyl-tyrosine phosphorylation	has_direct_input(UniProtKB:Q8NHJ6)
GO:0018108	peptidyl-tyrosine phosphorylation	has_direct_input(UniProtKB:Q8NHL6)
GO:0018108	peptidyl-tyrosine phosphorylation	has_direct_input(UniProtKB:Q8NHL6)
GO:0004197	cysteine-type endopeptidase activity	has_direct_input(UniProtKB:Q8R0K4)
GO:0004197	cysteine-type endopeptidase activity	has_direct_input(UniProtKB:Q8R0K4)
GO:0044212	transcription regulatory region DNA binding	has_direct_input(UniProtKB:Q8R180
GO:1990440	positive regulation of transcription from RNA polymerase II promoter in response to endoplasmic reticulum stress	has_direct_input(UniProtKB:Q8R180)
GO:0004197	cysteine-type endopeptidase activity	has_direct_input(UniProtKB:Q8R574)
GO:0004197	cysteine-type endopeptidase activity	has_direct_input(UniProtKB:Q8R574)
GO:0001077	transcriptional activator activity, RNA polymerase II core promoter proximal region sequence-specific binding	has_direct_input(UniProtKB:Q8TAP4)
GO:0004197	cysteine-type endopeptidase activity	has_direct_input(UniProtKB:Q8VDD5)
GO:0004197	cysteine-type endopeptidase activity	has_direct_input(UniProtKB:Q8VDD5)
GO:0061630	ubiquitin protein ligase activity	has_direct_input(UniProtKB:Q8VDF2)
GO:0050821	protein stabilization	has_direct_input(UniProtKB:Q8VDN2
GO:0032092	positive regulation of protein binding	has_direct_input(UniProtKB:Q8VI56
GO:0004683	calmodulin-dependent protein kinase activity	has_direct_input(UniProtKB:Q8WQC9)
GO:0048365	Rac GTPase binding	has_direct_input(UniProtKB:Q8WUW1
GO:0048365	Rac GTPase binding	has_direct_input(UniProtKB:Q8WUW1
GO:0016601	Rac protein signal transduction	has_direct_input(UniProtKB:Q8WUW1
GO:0016601	Rac protein signal transduction	has_direct_input(UniProtKB:Q8WUW1
GO:0032403	protein complex binding	has_direct_input(UniProtKB:Q8WUW1
GO:0016601	Rac protein signal transduction	has_direct_input(UniProtKB:Q8WUW1
GO:0032403	protein complex binding	has_direct_input(UniProtKB:Q8WUW1
GO:0048365	Rac GTPase binding	has_direct_input(UniProtKB:Q8WUW1
GO:0032403	protein complex binding	has_direct_input(UniProtKB:Q8WUW1
GO:0045184	establishment of protein localization	has_direct_input(UniProtKB:Q8WV92
GO:0006508	proteolysis	has_direct_input(UniProtKB:Q8WZ42)
GO:0018107	peptidyl-threonine phosphorylation	has_direct_input(UniProtKB:Q8WZ42)
GO:0004683	calmodulin-dependent protein kinase activity	has_direct_input(UniProtKB:Q8WZ42)
GO:0018105	peptidyl-serine phosphorylation	has_direct_input(UniProtKB:Q8WZ42)
GO:0005169	neurotrophin TRKB receptor binding	has_direct_input(UniProtKB:Q91987
GO:0004674	protein serine/threonine kinase activity	has_direct_input(UniProtKB:Q91V14-1)
GO:0018107	peptidyl-threonine phosphorylation	has_direct_input(UniProtKB:Q91V14-1)
GO:0004197	cysteine-type endopeptidase activity	has_direct_input(UniProtKB:Q91VE6)
GO:0017147	Wnt-protein binding	has_direct_input(UniProtKB:Q91VN0
GO:0004197	cysteine-type endopeptidase activity	has_direct_input(UniProtKB:Q91VR5)
GO:0004197	cysteine-type endopeptidase activity	has_direct_input(UniProtKB:Q91VR5)
GO:0004674	protein serine/threonine kinase activity	has_direct_input(UniProtKB:Q91YI1
GO:0018105	peptidyl-serine phosphorylation	has_direct_input(UniProtKB:Q91YI1)
GO:0090002	establishment of protein localization to plasma membrane	has_direct_input(UniProtKB:Q91ZD4)
GO:0004197	cysteine-type endopeptidase activity	has_direct_input(UniProtKB:Q921F2)
GO:0004197	cysteine-type endopeptidase activity	has_direct_input(UniProtKB:Q921F2)
GO:0004197	cysteine-type endopeptidase activity	has_direct_input(UniProtKB:Q922B2)
GO:0004197	cysteine-type endopeptidase activity	has_direct_input(UniProtKB:Q922B2)
GO:0004197	cysteine-type endopeptidase activity	has_direct_input(UniProtKB:Q923D5)
GO:0004197	cysteine-type endopeptidase activity	has_direct_input(UniProtKB:Q923D5)
GO:0004674	protein serine/threonine kinase activity	has_direct_input(UniProtKB:Q924N4-1)
GO:0018107	peptidyl-threonine phosphorylation	has_direct_input(UniProtKB:Q924N4-1)
GO:0048365	Rac GTPase binding	has_direct_input(UniProtKB:Q92558
GO:0032403	protein complex binding	has_direct_input(UniProtKB:Q92558
GO:0016601	Rac protein signal transduction	has_direct_input(UniProtKB:Q92558
