GO_ID	GO_NAME	ANNOTATION_EXTENSION
GO:0035646	endosome to melanosome transport	has_input(UniProtKB:P17643)
GO:0010800	positive regulation of peptidyl-threonine phosphorylation	has_input(UniProtKB:P17813
GO:0010800	positive regulation of peptidyl-threonine phosphorylation	has_input(UniProtKB:P17813
GO:0033138	positive regulation of peptidyl-serine phosphorylation	has_input(UniProtKB:P17813
GO:0033138	positive regulation of peptidyl-serine phosphorylation	has_input(UniProtKB:P17813
GO:0010800	positive regulation of peptidyl-threonine phosphorylation	has_input(UniProtKB:P17813)
GO:0030969	UFP-specific transcription factor mRNA processing involved in endoplasmic reticulum unfolded protein response	has_input(UniProtKB:P17861)
GO:1900103	positive regulation of endoplasmic reticulum unfolded protein response	has_input(UniProtKB:P17861)
GO:0031293	membrane protein intracellular domain proteolysis	has_input(UniProtKB:P18850
GO:0031293	membrane protein intracellular domain proteolysis	has_input(UniProtKB:P18850
GO:0060354	negative regulation of cell adhesion molecule production	has_input(UniProtKB:P19320)
GO:0033159	negative regulation of protein import into nucleus, translocation	has_input(UniProtKB:P19838)
GO:0043484	regulation of RNA splicing	has_input(UniProtKB:P20073)
GO:0006612	protein targeting to membrane	has_input(UniProtKB:P20339
GO:0017112	Rab guanyl-nucleotide exchange factor activity	has_input(UniProtKB:P20339)
GO:0000042	protein targeting to Golgi	has_input(UniProtKB:P20340)
GO:0004693	cyclin-dependent protein serine/threonine kinase activity	has_input(UniProtKB:P20438)
GO:0006468	protein phosphorylation	has_input(UniProtKB:P20459)
GO:0001047	core promoter binding	has_input(UniProtKB:P21190)
GO:0006357	regulation of transcription from RNA polymerase II promoter	has_input(UniProtKB:P21190)
GO:0045892	negative regulation of transcription, DNA-templated	has_input(UniProtKB:P21274)
GO:0030514	negative regulation of BMP signaling pathway	has_input(UniProtKB:P21274)
GO:0010468	regulation of gene expression	has_input(UniProtKB:P21275
GO:0010628	positive regulation of gene expression	has_input(UniProtKB:P21583
GO:0043393	regulation of protein binding	has_input(UniProtKB:P21707
GO:0006625	protein targeting to peroxisome	has_input(UniProtKB:P22307)
GO:0016925	protein sumoylation	has_input(UniProtKB:P22336)
GO:0019789	SUMO transferase activity	has_input(UniProtKB:P22336)
GO:0010628	positive regulation of gene expression	has_input(UniProtKB:P22455)
GO:0090004	positive regulation of establishment of protein localization to plasma membrane	has_input(UniProtKB:P22460)
GO:0010629	negative regulation of gene expression	has_input(UniProtKB:P22680)
GO:0010629	negative regulation of gene expression	has_input(UniProtKB:P22680)
GO:0061408	positive regulation of transcription from RNA polymerase II promoter in response to heat stress	has_input(UniProtKB:P22943)
GO:0032880	regulation of protein localization	has_input(UniProtKB:P23201)
GO:0010629	negative regulation of gene expression	has_input(UniProtKB:P23229
GO:0071896	protein localization to adherens junction	has_input(UniProtKB:P23242)
GO:0061077	chaperone-mediated protein folding	has_input(UniProtKB:P23284)
GO:0032403	protein complex binding	has_input(UniProtKB:P23284)
GO:0032403	protein complex binding	has_input(UniProtKB:P23284)
GO:0061077	chaperone-mediated protein folding	has_input(UniProtKB:P23284)
GO:0005518	collagen binding	has_input(UniProtKB:P23284)
GO:0018423	protein C-terminal leucine carboxyl O-methyltransferase activity	has_input(UniProtKB:P23594
GO:0052689	carboxylic ester hydrolase activity	has_input(UniProtKB:P23594
GO:0018423	protein C-terminal leucine carboxyl O-methyltransferase activity	has_input(UniProtKB:P23595)
GO:0052689	carboxylic ester hydrolase activity	has_input(UniProtKB:P23595)
GO:0001934	positive regulation of protein phosphorylation	has_input(UniProtKB:P23693)
GO:1903361	protein localization to basolateral plasma membrane	has_input(UniProtKB:P24348)
GO:0061077	chaperone-mediated protein folding	has_input(UniProtKB:P24367)
GO:0032403	protein complex binding	has_input(UniProtKB:P24367)
GO:0005518	collagen binding	has_input(UniProtKB:P24367)
GO:0061077	chaperone-mediated protein folding	has_input(UniProtKB:P24367)
GO:0005518	collagen binding	has_input(UniProtKB:P24367)
GO:0032403	protein complex binding	has_input(UniProtKB:P24367)
GO:0032403	protein complex binding	has_input(UniProtKB:P24369)
GO:0061077	chaperone-mediated protein folding	has_input(UniProtKB:P24369)
GO:0000122	negative regulation of transcription from RNA polymerase II promoter	has_input(UniProtKB:P24387)
GO:0000122	negative regulation of transcription from RNA polymerase II promoter	has_input(UniProtKB:P24468
GO:0031623	receptor internalization	has_input(UniProtKB:P25024)
GO:0031623	receptor internalization	has_input(UniProtKB:P25025)
GO:0090611	ubiquitin-independent protein catabolic process via the multivesicular body sorting pathway	has_input(UniProtKB:P25116)
GO:0031071	cysteine desulfurase activity	has_input(UniProtKB:P25374)
GO:0009299	mRNA transcription	has_input(UniProtKB:P25685)
GO:0010629	negative regulation of gene expression	has_input(UniProtKB:P25963)
GO:0010629	negative regulation of gene expression	has_input(UniProtKB:P26006
GO:0034113	heterotypic cell-cell adhesion	has_input(UniProtKB:P26010
GO:0010800	positive regulation of peptidyl-threonine phosphorylation	has_input(UniProtKB:P26038
GO:0001933	negative regulation of protein phosphorylation	has_input(UniProtKB:P26038)
GO:0006468	protein phosphorylation	has_input(UniProtKB:P26038)
GO:0010800	positive regulation of peptidyl-threonine phosphorylation	has_input(UniProtKB:P26040)
GO:0010800	positive regulation of peptidyl-threonine phosphorylation	has_input(UniProtKB:P26041
GO:0010800	positive regulation of peptidyl-threonine phosphorylation	has_input(UniProtKB:P26043
GO:0001934	positive regulation of protein phosphorylation	has_input(UniProtKB:P27361)
GO:0043539	protein serine/threonine kinase activator activity	has_input(UniProtKB:P27361)
GO:0004674	protein serine/threonine kinase activity	has_input(UniProtKB:P27705
GO:0034501	protein localization to kinetochore	has_input(UniProtKB:P27895)
GO:0044829	positive regulation by host of viral genome replication	has_input(UniProtKB:P27958)
GO:0006625	protein targeting to peroxisome	has_input(UniProtKB:P28288)
GO:0010628	positive regulation of gene expression	has_input(UniProtKB:P28481)
GO:0001934	positive regulation of protein phosphorylation	has_input(UniProtKB:P28482)
GO:0034501	protein localization to kinetochore	has_input(UniProtKB:P28742)
GO:0032527	protein exit from endoplasmic reticulum	has_input(UniProtKB:P28795)
GO:0016567	protein ubiquitination	has_input(UniProtKB:P29468)
GO:0032270	positive regulation of cellular protein metabolic process	has_input(UniProtKB:P29474
GO:0045944	positive regulation of transcription from RNA polymerase II promoter	has_input(UniProtKB:P29474
GO:0045944	positive regulation of transcription from RNA polymerase II promoter	has_input(UniProtKB:P29474)
GO:0000122	negative regulation of transcription from RNA polymerase II promoter	has_input(UniProtKB:P29474)
GO:0051247	positive regulation of protein metabolic process	has_input(UniProtKB:P29474)
GO:0034613	cellular protein localization	has_input(UniProtKB:P29475)
GO:0004222	metalloendopeptidase activity	has_input(UniProtKB:P29973)
GO:0006508	proteolysis	has_input(UniProtKB:P29973)
GO:1903071	positive regulation of ER-associated ubiquitin-dependent protein catabolic process	has_input(UniProtKB:P29994)
GO:0016558	protein import into peroxisome matrix	has_input(UniProtKB:P30044)
GO:1903125	negative regulation of thioredoxin peroxidase activity by peptidyl-threonine phosphorylation	has_input(UniProtKB:P30048)
GO:0060168	positive regulation of adenosine receptor signaling pathway	has_input(UniProtKB:P30542)
GO:0034613	cellular protein localization	has_input(UniProtKB:P31324
GO:0018107	peptidyl-threonine phosphorylation	has_input(UniProtKB:P31749)
GO:0032148	activation of protein kinase B activity	has_input(UniProtKB:P31749)
GO:0018105	peptidyl-serine phosphorylation	has_input(UniProtKB:P31749)
GO:0031623	receptor internalization	has_input(UniProtKB:P32246)
GO:0031623	receptor internalization	has_input(UniProtKB:P32246)
GO:0016485	protein processing	has_input(UniProtKB:P32334)
GO:0006609	mRNA-binding (hnRNP) protein import into nucleus	has_input(UniProtKB:P32505)
GO:0004672	protein kinase activity	has_input(UniProtKB:P32521)
GO:0032880	regulation of protein localization	has_input(UniProtKB:P32526)
GO:0071988	protein localization to spindle pole body	has_input(UniProtKB:P32562)
GO:0004721	phosphoprotein phosphatase activity	has_input(UniProtKB:P32567)
GO:0004857	enzyme inhibitor activity	has_input(UniProtKB:P32571)
GO:0016925	protein sumoylation	has_input(UniProtKB:P32807)
GO:0006606	protein import into nucleus	has_input(UniProtKB:P32835
GO:0034087	establishment of mitotic sister chromatid cohesion	has_input(UniProtKB:P32908)
GO:0071896	protein localization to adherens junction	has_input(UniProtKB:P33151)
GO:0045944	positive regulation of transcription from RNA polymerase II promoter	has_input(UniProtKB:P33434)
GO:0005085	guanyl-nucleotide exchange factor activity	has_input(UniProtKB:P34042)
GO:0071586	CAAX-box protein processing	has_input(UniProtKB:P34165)
GO:0004222	metalloendopeptidase activity	has_input(UniProtKB:P34165)
GO:0071432	peptide mating pheromone maturation involved in conjugation with cellular fusion	has_input(UniProtKB:P34165)
GO:0035308	negative regulation of protein dephosphorylation	has_input(UniProtKB:P34221
GO:0008105	asymmetric protein localization	has_input(UniProtKB:P34299)
GO:0097120	receptor localization to synapse	has_input(UniProtKB:P34299)
GO:0016562	protein import into peroxisome matrix, receptor recycling	has_input(UniProtKB:P35056)
GO:0010628	positive regulation of gene expression	has_input(UniProtKB:P35222
GO:0050821	protein stabilization	has_input(UniProtKB:P35222)
GO:0042177	negative regulation of protein catabolic process	has_input(UniProtKB:P35222)
GO:0033137	negative regulation of peptidyl-serine phosphorylation	has_input(UniProtKB:P35222)
GO:0010801	negative regulation of peptidyl-threonine phosphorylation	has_input(UniProtKB:P35222)
GO:0000209	protein polyubiquitination	has_input(UniProtKB:P35222)
GO:0006513	protein monoubiquitination	has_input(UniProtKB:P35222)
GO:0001933	negative regulation of protein phosphorylation	has_input(UniProtKB:P35222)
GO:0001933	negative regulation of protein phosphorylation	has_input(UniProtKB:P35241
GO:0010800	positive regulation of peptidyl-threonine phosphorylation	has_input(UniProtKB:P35241
GO:0006468	protein phosphorylation	has_input(UniProtKB:P35241)
GO:0004872	receptor activity	has_input(UniProtKB:P35318)
GO:0004872	receptor activity	has_input(UniProtKB:P35318)
GO:0072657	protein localization to membrane	has_input(UniProtKB:P35401
GO:0045944	positive regulation of transcription from RNA polymerase II promoter	has_input(UniProtKB:P35428
GO:0045944	positive regulation of transcription from RNA polymerase II promoter	has_input(UniProtKB:P35428)
GO:1902946	protein localization to early endosome	has_input(UniProtKB:P35918
GO:1990264	peptidyl-tyrosine dephosphorylation involved in inactivation of protein kinase activity	has_input(UniProtKB:P35918)
GO:0045944	positive regulation of transcription from RNA polymerase II promoter	has_input(UniProtKB:P35918)
GO:0045944	positive regulation of transcription from RNA polymerase II promoter	has_input(UniProtKB:P35918)
GO:0030948	negative regulation of vascular endothelial growth factor receptor signaling pathway	has_input(UniProtKB:P35918)
GO:0006468	protein phosphorylation	has_input(UniProtKB:P35968)
GO:0070086	ubiquitin-dependent endocytosis	has_input(UniProtKB:P36035)
GO:0034501	protein localization to kinetochore	has_input(UniProtKB:P36131)
GO:0005096	GTPase activator activity	has_input(UniProtKB:P36412)
GO:0006508	proteolysis	has_input(UniProtKB:P37840)
GO:0070534	protein K63-linked ubiquitination	has_input(UniProtKB:P37840)
GO:0050821	protein stabilization	has_input(UniProtKB:P37840)
GO:0030674	protein binding, bridging	has_input(UniProtKB:P38182)
GO:0043549	regulation of kinase activity	has_input(UniProtKB:P38692)
GO:0045184	establishment of protein localization	has_input(UniProtKB:P38903
GO:0035308	negative regulation of protein dephosphorylation	has_input(UniProtKB:P39966
GO:0032880	regulation of protein localization	has_input(UniProtKB:P40091)
GO:1902570	protein localization to nucleolus	has_input(UniProtKB:P40121
GO:0034087	establishment of mitotic sister chromatid cohesion	has_input(UniProtKB:P40541
GO:0045039	protein import into mitochondrial inner membrane	has_input(UniProtKB:P40763)
GO:0034501	protein localization to kinetochore	has_input(UniProtKB:P40957)
GO:0034501	protein localization to kinetochore	has_input(UniProtKB:P40957)
GO:0034501	protein localization to kinetochore	has_input(UniProtKB:P40958
GO:0010628	positive regulation of gene expression	has_input(UniProtKB:P40967
GO:0090277	positive regulation of peptide hormone secretion	has_input(UniProtKB:P41159)
GO:0090278	negative regulation of peptide hormone secretion	has_input(UniProtKB:P41159)
GO:0045944	positive regulation of transcription from RNA polymerase II promoter	has_input(UniProtKB:P41233)
GO:0032880	regulation of protein localization	has_input(UniProtKB:P41832)
GO:0006470	protein dephosphorylation	has_input(UniProtKB:P42525)
GO:0043154	negative regulation of cysteine-type endopeptidase activity involved in apoptotic process	has_input(UniProtKB:P42574)
GO:0033668	negative regulation by symbiont of host apoptotic process	has_input(UniProtKB:P42574)
GO:2001238	positive regulation of extrinsic apoptotic signaling pathway	has_input(UniProtKB:P42574)
GO:0043280	positive regulation of cysteine-type endopeptidase activity involved in apoptotic process	has_input(UniProtKB:P42574)
GO:0043280	positive regulation of cysteine-type endopeptidase activity involved in apoptotic process	has_input(UniProtKB:P42574)
GO:0043280	positive regulation of cysteine-type endopeptidase activity involved in apoptotic process	has_input(UniProtKB:P42574)
GO:0006919	activation of cysteine-type endopeptidase activity involved in apoptotic process	has_input(UniProtKB:P42574)
GO:0006919	activation of cysteine-type endopeptidase activity involved in apoptotic process	has_input(UniProtKB:P42574)
GO:0006977	DNA damage response, signal transduction by p53 class mediator resulting in cell cycle arrest	has_input(UniProtKB:P42575)
GO:0005522	profilin binding	has_input(UniProtKB:P42858
GO:0005515	protein binding	has_input(UniProtKB:P42858
GO:0032091	negative regulation of protein binding	has_input(UniProtKB:P42858
